phase,condition,method,repeat,seed,fold,preprocess,variant,classifier,OA,macro_F1,kappa
2,C,SG1,4,42,4.000000,SG1,A2_noPostSNV,rbf_svm,0.875000,0.888889,0.849057
2,C,EMSC,4,42,4.000000,EMSC,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,C,EMSC,4,42,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.750000,0.750000,0.703704
2,C,Detrend,4,42,4.000000,Detrend,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,C,Detrend,4,42,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.625000,0.527778,0.555556
2,C,USP,5,43,0.000000,none,A_postSNV,svm,0.777778,0.694444,0.731343
2,C,USP,5,43,0.000000,none,A_postSNV,rbf_svm,0.666667,0.527778,0.597015
2,C,SNV,5,43,0.000000,SNV,A2_noPostSNV,svm,0.666667,0.622222,0.602941
2,C,SNV,5,43,0.000000,SNV,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,C,SG1,5,43,0.000000,SG1,A2_noPostSNV,svm,0.555556,0.511111,0.470588
2,C,SG1,5,43,0.000000,SG1,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,C,EMSC,5,43,0.000000,EMSC,A2_noPostSNV,svm,0.777778,0.744444,0.727273
2,C,EMSC,5,43,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.777778,0.805556,0.735294
2,C,Detrend,5,43,0.000000,Detrend,A2_noPostSNV,svm,0.666667,0.694444,0.602941
2,C,Detrend,5,43,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.777778,0.666667,0.731343
2,C,USP,6,43,1.000000,none,A_postSNV,svm,1.000000,1.000000,1.000000
2,C,USP,6,43,1.000000,none,A_postSNV,rbf_svm,0.666667,0.566667,0.602941
2,C,SNV,6,43,1.000000,SNV,A2_noPostSNV,svm,0.888889,0.911111,0.863636
2,C,SNV,6,43,1.000000,SNV,A2_noPostSNV,rbf_svm,0.777778,0.744444,0.731343
2,C,SG1,6,43,1.000000,SG1,A2_noPostSNV,svm,0.777778,0.805556,0.731343
2,C,SG1,6,43,1.000000,SG1,A2_noPostSNV,rbf_svm,0.777778,0.744444,0.731343
2,C,EMSC,6,43,1.000000,EMSC,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,C,EMSC,6,43,1.000000,EMSC,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,C,Detrend,6,43,1.000000,Detrend,A2_noPostSNV,svm,0.888889,0.911111,0.863636
2,C,Detrend,6,43,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.777778,0.744444,0.731343
2,C,USP,7,43,2.000000,none,A_postSNV,svm,0.750000,0.722222,0.686275
2,C,USP,7,43,2.000000,none,A_postSNV,rbf_svm,0.625000,0.527778,0.547170
2,C,SNV,7,43,2.000000,SNV,A2_noPostSNV,svm,0.625000,0.555556,0.529412
2,C,SNV,7,43,2.000000,SNV,A2_noPostSNV,rbf_svm,0.625000,0.622222,0.555556
2,C,SG1,7,43,2.000000,SG1,A2_noPostSNV,svm,0.625000,0.539683,0.520000
2,C,SG1,7,43,2.000000,SG1,A2_noPostSNV,rbf_svm,0.625000,0.539683,0.520000
2,C,EMSC,7,43,2.000000,EMSC,A2_noPostSNV,svm,0.875000,0.911111,0.846154
2,C,EMSC,7,43,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.500000,0.444444,0.407407
2,C,Detrend,7,43,2.000000,Detrend,A2_noPostSNV,svm,0.750000,0.694444,0.698113
2,C,Detrend,7,43,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.625000,0.511111,0.547170
2,C,USP,8,43,3.000000,none,A_postSNV,svm,0.875000,0.911111,0.846154
2,C,USP,8,43,3.000000,none,A_postSNV,rbf_svm,0.750000,0.722222,0.686275
2,C,SNV,8,43,3.000000,SNV,A2_noPostSNV,svm,0.875000,0.911111,0.846154
2,C,SNV,8,43,3.000000,SNV,A2_noPostSNV,rbf_svm,0.875000,0.888889,0.849057
2,C,SG1,8,43,3.000000,SG1,A2_noPostSNV,svm,0.875000,0.911111,0.846154
2,C,SG1,8,43,3.000000,SG1,A2_noPostSNV,rbf_svm,0.750000,0.777778,0.703704
2,C,EMSC,8,43,3.000000,EMSC,A2_noPostSNV,svm,0.875000,0.911111,0.846154
2,C,EMSC,8,43,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.750000,0.805556,0.698113
2,C,Detrend,8,43,3.000000,Detrend,A2_noPostSNV,svm,0.750000,0.688889,0.692308
2,C,Detrend,8,43,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.875000,0.911111,0.846154
2,C,USP,9,43,4.000000,none,A_postSNV,svm,0.750000,0.777778,0.703704
2,C,USP,9,43,4.000000,none,A_postSNV,rbf_svm,0.750000,0.805556,0.703704
2,C,SNV,9,43,4.000000,SNV,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,C,SNV,9,43,4.000000,SNV,A2_noPostSNV,rbf_svm,0.750000,0.722222,0.686275
2,C,SG1,9,43,4.000000,SG1,A2_noPostSNV,svm,0.625000,0.472222,0.547170
2,C,SG1,9,43,4.000000,SG1,A2_noPostSNV,rbf_svm,0.750000,0.777778,0.703704
2,C,EMSC,9,43,4.000000,EMSC,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,C,EMSC,9,43,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.750000,0.805556,0.698113
2,C,Detrend,9,43,4.000000,Detrend,A2_noPostSNV,svm,0.750000,0.722222,0.698113
2,C,Detrend,9,43,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.750000,0.805556,0.703704
2,C,USP,10,44,0.000000,none,A_postSNV,svm,0.777778,0.722222,0.723077
2,C,USP,10,44,0.000000,none,A_postSNV,rbf_svm,0.555556,0.494444,0.462687
2,C,SNV,10,44,0.000000,SNV,A2_noPostSNV,svm,0.777778,0.688889,0.727273
2,C,SNV,10,44,0.000000,SNV,A2_noPostSNV,rbf_svm,0.555556,0.555556,0.478261
2,C,SG1,10,44,0.000000,SG1,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,C,SG1,10,44,0.000000,SG1,A2_noPostSNV,rbf_svm,0.777778,0.805556,0.735294
2,C,EMSC,10,44,0.000000,EMSC,A2_noPostSNV,svm,0.888889,0.777778,0.863636
2,C,EMSC,10,44,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.888889,0.888889,0.865672
2,C,Detrend,10,44,0.000000,Detrend,A2_noPostSNV,svm,0.777778,0.666667,0.731343
2,C,Detrend,10,44,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.666667,0.583333,0.602941
2,C,USP,11,44,1.000000,none,A_postSNV,svm,0.555556,0.466667,0.446154
2,C,USP,11,44,1.000000,none,A_postSNV,rbf_svm,0.555556,0.477778,0.446154
2,C,SNV,11,44,1.000000,SNV,A2_noPostSNV,svm,0.777778,0.716667,0.723077
2,C,SNV,11,44,1.000000,SNV,A2_noPostSNV,rbf_svm,0.666667,0.566667,0.602941
2,C,SG1,11,44,1.000000,SG1,A2_noPostSNV,svm,0.666667,0.644444,0.584615
2,C,SG1,11,44,1.000000,SG1,A2_noPostSNV,rbf_svm,0.777778,0.716667,0.723077
2,C,EMSC,11,44,1.000000,EMSC,A2_noPostSNV,svm,0.777778,0.688889,0.727273
2,C,EMSC,11,44,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.777778,0.722222,0.731343
2,C,Detrend,11,44,1.000000,Detrend,A2_noPostSNV,svm,0.666667,0.611111,0.590909
2,C,Detrend,11,44,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.777778,0.716667,0.723077
2,C,USP,12,44,2.000000,none,A_postSNV,svm,0.625000,0.733333,0.538462
2,C,USP,12,44,2.000000,none,A_postSNV,rbf_svm,0.625000,0.583333,0.555556
2,C,SNV,12,44,2.000000,SNV,A2_noPostSNV,svm,0.750000,0.688889,0.692308
2,C,SNV,12,44,2.000000,SNV,A2_noPostSNV,rbf_svm,0.500000,0.500000,0.418182
2,C,SG1,12,44,2.000000,SG1,A2_noPostSNV,svm,0.750000,0.666667,0.698113
2,C,SG1,12,44,2.000000,SG1,A2_noPostSNV,rbf_svm,0.500000,0.500000,0.418182
2,C,EMSC,12,44,2.000000,EMSC,A2_noPostSNV,svm,0.625000,0.522222,0.538462
2,C,EMSC,12,44,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.375000,0.325397,0.272727
2,C,Detrend,12,44,2.000000,Detrend,A2_noPostSNV,svm,0.500000,0.527778,0.396226
2,C,Detrend,12,44,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.250000,0.214286,0.142857
2,C,USP,13,44,3.000000,none,A_postSNV,svm,0.500000,0.333333,0.384615
2,C,USP,13,44,3.000000,none,A_postSNV,rbf_svm,0.625000,0.500000,0.529412
2,C,SNV,13,44,3.000000,SNV,A2_noPostSNV,svm,0.750000,0.688889,0.692308
2,C,SNV,13,44,3.000000,SNV,A2_noPostSNV,rbf_svm,0.500000,0.444444,0.407407
2,C,SG1,13,44,3.000000,SG1,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,C,SG1,13,44,3.000000,SG1,A2_noPostSNV,rbf_svm,0.750000,0.722222,0.698113
2,C,EMSC,13,44,3.000000,EMSC,A2_noPostSNV,svm,0.750000,0.805556,0.698113
2,C,EMSC,13,44,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.625000,0.583333,0.547170
2,C,Detrend,13,44,3.000000,Detrend,A2_noPostSNV,svm,0.750000,0.805556,0.698113
2,C,Detrend,13,44,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.500000,0.483333,0.407407
2,C,USP,14,44,4.000000,none,A_postSNV,svm,0.875000,0.800000,0.843137
2,C,USP,14,44,4.000000,none,A_postSNV,rbf_svm,1.000000,1.000000,1.000000
2,C,SNV,14,44,4.000000,SNV,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,C,SNV,14,44,4.000000,SNV,A2_noPostSNV,rbf_svm,0.750000,0.750000,0.703704
2,C,SG1,14,44,4.000000,SG1,A2_noPostSNV,svm,0.625000,0.527778,0.555556
2,C,SG1,14,44,4.000000,SG1,A2_noPostSNV,rbf_svm,0.750000,0.750000,0.703704
2,C,EMSC,14,44,4.000000,EMSC,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,C,EMSC,14,44,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.750000,0.777778,0.692308
2,C,Detrend,14,44,4.000000,Detrend,A2_noPostSNV,svm,0.625000,0.611111,0.547170
2,C,Detrend,14,44,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.625000,0.638889,0.563636
2,C,USP,15,45,0.000000,none,A_postSNV,svm,0.888889,0.800000,0.861538
2,C,USP,15,45,0.000000,none,A_postSNV,rbf_svm,0.888889,0.888889,0.865672
2,C,SNV,15,45,0.000000,SNV,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,C,SNV,15,45,0.000000,SNV,A2_noPostSNV,rbf_svm,0.444444,0.436508,0.357143
2,C,SG1,15,45,0.000000,SG1,A2_noPostSNV,svm,0.777778,0.750000,0.735294
2,C,SG1,15,45,0.000000,SG1,A2_noPostSNV,rbf_svm,0.666667,0.677778,0.608696
2,C,EMSC,15,45,0.000000,EMSC,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,C,EMSC,15,45,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.666667,0.677778,0.608696
2,C,Detrend,15,45,0.000000,Detrend,A2_noPostSNV,svm,0.888889,0.911111,0.863636
2,C,Detrend,15,45,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.555556,0.566667,0.485714
2,C,USP,16,45,1.000000,none,A_postSNV,svm,0.777778,0.800000,0.731343
2,C,USP,16,45,1.000000,none,A_postSNV,rbf_svm,0.666667,0.733333,0.608696
2,C,SNV,16,45,1.000000,SNV,A2_noPostSNV,svm,0.888889,0.777778,0.863636
2,C,SNV,16,45,1.000000,SNV,A2_noPostSNV,rbf_svm,0.888889,0.800000,0.861538
2,C,SG1,16,45,1.000000,SG1,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,C,SG1,16,45,1.000000,SG1,A2_noPostSNV,rbf_svm,0.888889,0.777778,0.863636
2,C,EMSC,16,45,1.000000,EMSC,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,C,EMSC,16,45,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.888889,0.800000,0.861538
2,C,Detrend,16,45,1.000000,Detrend,A2_noPostSNV,svm,0.888889,0.777778,0.863636
2,C,Detrend,16,45,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.888889,0.777778,0.863636
2,C,USP,17,45,2.000000,none,A_postSNV,svm,0.625000,0.550000,0.529412
2,C,USP,17,45,2.000000,none,A_postSNV,rbf_svm,0.625000,0.555556,0.547170
2,C,SNV,17,45,2.000000,SNV,A2_noPostSNV,svm,0.750000,0.600000,0.680000
2,C,SNV,17,45,2.000000,SNV,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,C,SG1,17,45,2.000000,SG1,A2_noPostSNV,svm,0.625000,0.500000,0.529412
2,C,SG1,17,45,2.000000,SG1,A2_noPostSNV,rbf_svm,0.875000,0.800000,0.843137
2,C,EMSC,17,45,2.000000,EMSC,A2_noPostSNV,svm,0.625000,0.555556,0.547170
2,C,EMSC,17,45,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.875000,0.777778,0.846154
2,C,Detrend,17,45,2.000000,Detrend,A2_noPostSNV,svm,0.750000,0.688889,0.692308
2,C,Detrend,17,45,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.750000,0.722222,0.698113
2,C,USP,18,45,3.000000,none,A_postSNV,svm,0.750000,0.633333,0.686275
2,C,USP,18,45,3.000000,none,A_postSNV,rbf_svm,0.750000,0.611111,0.680000
2,C,SNV,18,45,3.000000,SNV,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,C,SNV,18,45,3.000000,SNV,A2_noPostSNV,rbf_svm,0.625000,0.472222,0.547170
2,C,SG1,18,45,3.000000,SG1,A2_noPostSNV,svm,0.625000,0.577778,0.538462
2,C,SG1,18,45,3.000000,SG1,A2_noPostSNV,rbf_svm,0.625000,0.500000,0.547170
2,C,EMSC,18,45,3.000000,EMSC,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,C,EMSC,18,45,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.750000,0.555556,0.692308
2,C,Detrend,18,45,3.000000,Detrend,A2_noPostSNV,svm,0.875000,0.800000,0.843137
2,C,Detrend,18,45,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.500000,0.400000,0.407407
2,C,USP,19,45,4.000000,none,A_postSNV,svm,0.625000,0.555556,0.547170
2,C,USP,19,45,4.000000,none,A_postSNV,rbf_svm,0.375000,0.333333,0.259259
2,C,SNV,19,45,4.000000,SNV,A2_noPostSNV,svm,0.750000,0.694444,0.698113
2,C,SNV,19,45,4.000000,SNV,A2_noPostSNV,rbf_svm,0.500000,0.511111,0.384615
2,C,SG1,19,45,4.000000,SG1,A2_noPostSNV,svm,0.500000,0.500000,0.407407
2,C,SG1,19,45,4.000000,SG1,A2_noPostSNV,rbf_svm,0.625000,0.638889,0.555556
2,C,EMSC,19,45,4.000000,EMSC,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,C,EMSC,19,45,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.625000,0.622222,0.538462
2,C,Detrend,19,45,4.000000,Detrend,A2_noPostSNV,svm,0.625000,0.472222,0.547170
2,C,Detrend,19,45,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.625000,0.622222,0.555556
2,C,USP,20,46,0.000000,none,A_postSNV,svm,1.000000,1.000000,1.000000
2,C,USP,20,46,0.000000,none,A_postSNV,rbf_svm,0.777778,0.694444,0.731343
2,C,SNV,20,46,0.000000,SNV,A2_noPostSNV,svm,0.888889,0.777778,0.863636
2,C,SNV,20,46,0.000000,SNV,A2_noPostSNV,rbf_svm,0.777778,0.694444,0.731343
2,C,SG1,20,46,0.000000,SG1,A2_noPostSNV,svm,0.888889,0.911111,0.863636
2,C,SG1,20,46,0.000000,SG1,A2_noPostSNV,rbf_svm,0.888889,0.800000,0.861538
2,C,EMSC,20,46,0.000000,EMSC,A2_noPostSNV,svm,0.888889,0.800000,0.861538
2,C,EMSC,20,46,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.888889,0.888889,0.865672
2,C,Detrend,20,46,0.000000,Detrend,A2_noPostSNV,svm,1.000000,1.000000,1.000000
2,C,Detrend,20,46,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.777778,0.583333,0.727273
2,C,USP,21,46,1.000000,none,A_postSNV,svm,0.666667,0.522222,0.590909
2,C,USP,21,46,1.000000,none,A_postSNV,rbf_svm,0.333333,0.261111,0.217391
2,C,SNV,21,46,1.000000,SNV,A2_noPostSNV,svm,0.777778,0.688889,0.727273
2,C,SNV,21,46,1.000000,SNV,A2_noPostSNV,rbf_svm,0.666667,0.622222,0.602941
2,C,SG1,21,46,1.000000,SG1,A2_noPostSNV,svm,0.777778,0.744444,0.727273
2,C,SG1,21,46,1.000000,SG1,A2_noPostSNV,rbf_svm,0.555556,0.438889,0.470588
2,C,EMSC,21,46,1.000000,EMSC,A2_noPostSNV,svm,0.777778,0.744444,0.727273
2,C,EMSC,21,46,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.777778,0.694444,0.731343
2,C,Detrend,21,46,1.000000,Detrend,A2_noPostSNV,svm,0.888889,0.800000,0.861538
2,C,Detrend,21,46,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.555556,0.555556,0.478261
2,C,USP,22,46,2.000000,none,A_postSNV,svm,0.750000,0.722222,0.686275
2,C,USP,22,46,2.000000,none,A_postSNV,rbf_svm,0.750000,0.694444,0.698113
2,C,SNV,22,46,2.000000,SNV,A2_noPostSNV,svm,0.750000,0.694444,0.692308
2,C,SNV,22,46,2.000000,SNV,A2_noPostSNV,rbf_svm,0.500000,0.500000,0.418182
2,C,SG1,22,46,2.000000,SG1,A2_noPostSNV,svm,0.750000,0.694444,0.692308
2,C,SG1,22,46,2.000000,SG1,A2_noPostSNV,rbf_svm,0.500000,0.483333,0.407407
2,C,EMSC,22,46,2.000000,EMSC,A2_noPostSNV,svm,0.875000,0.800000,0.843137
2,C,EMSC,22,46,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.500000,0.500000,0.418182
2,C,Detrend,22,46,2.000000,Detrend,A2_noPostSNV,svm,0.625000,0.527778,0.555556
2,C,Detrend,22,46,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.500000,0.500000,0.418182
2,C,USP,23,46,3.000000,none,A_postSNV,svm,0.875000,0.888889,0.849057
2,C,USP,23,46,3.000000,none,A_postSNV,rbf_svm,0.750000,0.694444,0.692308
2,C,SNV,23,46,3.000000,SNV,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,C,SNV,23,46,3.000000,SNV,A2_noPostSNV,rbf_svm,1.000000,1.000000,1.000000
2,C,SG1,23,46,3.000000,SG1,A2_noPostSNV,svm,0.875000,0.911111,0.846154
2,C,SG1,23,46,3.000000,SG1,A2_noPostSNV,rbf_svm,0.875000,0.888889,0.849057
2,C,EMSC,23,46,3.000000,EMSC,A2_noPostSNV,svm,0.875000,0.911111,0.846154
2,C,EMSC,23,46,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.875000,0.911111,0.846154
2,C,Detrend,23,46,3.000000,Detrend,A2_noPostSNV,svm,0.875000,0.911111,0.846154
2,C,Detrend,23,46,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.875000,0.911111,0.846154
2,C,USP,24,46,4.000000,none,A_postSNV,svm,0.750000,0.694444,0.692308
2,C,USP,24,46,4.000000,none,A_postSNV,rbf_svm,0.750000,0.555556,0.692308
2,C,SNV,24,46,4.000000,SNV,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,C,SNV,24,46,4.000000,SNV,A2_noPostSNV,rbf_svm,0.875000,0.888889,0.849057
2,C,SG1,24,46,4.000000,SG1,A2_noPostSNV,svm,0.625000,0.555556,0.547170
2,C,SG1,24,46,4.000000,SG1,A2_noPostSNV,rbf_svm,0.750000,0.694444,0.692308
2,C,EMSC,24,46,4.000000,EMSC,A2_noPostSNV,svm,0.750000,0.694444,0.692308
2,C,EMSC,24,46,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.750000,0.694444,0.692308
2,C,Detrend,24,46,4.000000,Detrend,A2_noPostSNV,svm,0.750000,0.633333,0.686275
2,C,Detrend,24,46,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.750000,0.694444,0.692308
2,V,USP,0,42,0.000000,none,A_postSNV,svm,0.222222,0.125000,0.100000
2,V,USP,0,42,0.000000,none,A_postSNV,rbf_svm,0.222222,0.148148,0.112676
2,V,SNV,0,42,0.000000,SNV,A2_noPostSNV,svm,0.333333,0.305556,0.239437
2,V,SNV,0,42,0.000000,SNV,A2_noPostSNV,rbf_svm,0.222222,0.150000,0.112676
2,V,SG1,0,42,0.000000,SG1,A2_noPostSNV,svm,0.444444,0.388889,0.366197
2,V,SG1,0,42,0.000000,SG1,A2_noPostSNV,rbf_svm,0.444444,0.427778,0.366197
2,V,EMSC,0,42,0.000000,EMSC,A2_noPostSNV,svm,0.333333,0.261111,0.228571
2,V,EMSC,0,42,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.333333,0.250000,0.239437
2,V,Detrend,0,42,0.000000,Detrend,A2_noPostSNV,svm,0.333333,0.261111,0.228571
2,V,Detrend,0,42,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.333333,0.261111,0.228571
2,V,USP,1,42,1.000000,none,A_postSNV,svm,0.666667,0.611111,0.590909
2,V,USP,1,42,1.000000,none,A_postSNV,rbf_svm,0.555556,0.500000,0.470588
2,V,SNV,1,42,1.000000,SNV,A2_noPostSNV,svm,0.333333,0.261111,0.194030
2,V,SNV,1,42,1.000000,SNV,A2_noPostSNV,rbf_svm,0.333333,0.233333,0.205882
2,V,SG1,1,42,1.000000,SG1,A2_noPostSNV,svm,0.111111,0.066667,-0.074627
2,V,SG1,1,42,1.000000,SG1,A2_noPostSNV,rbf_svm,0.444444,0.361111,0.338235
2,V,EMSC,1,42,1.000000,EMSC,A2_noPostSNV,svm,0.111111,0.083333,-0.090909
2,V,EMSC,1,42,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.444444,0.361111,0.338235
2,V,Detrend,1,42,1.000000,Detrend,A2_noPostSNV,svm,0.333333,0.233333,0.194030
2,V,Detrend,1,42,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.555556,0.555556,0.478261
2,V,USP,2,42,2.000000,none,A_postSNV,svm,0.500000,0.472222,0.396226
2,V,USP,2,42,2.000000,none,A_postSNV,rbf_svm,0.125000,0.041667,-0.120000
2,V,SNV,2,42,2.000000,SNV,A2_noPostSNV,svm,0.625000,0.611111,0.555556
2,V,SNV,2,42,2.000000,SNV,A2_noPostSNV,rbf_svm,0.375000,0.333333,0.272727
2,V,SG1,2,42,2.000000,SG1,A2_noPostSNV,svm,0.375000,0.305556,0.245283
2,V,SG1,2,42,2.000000,SG1,A2_noPostSNV,rbf_svm,0.250000,0.277778,0.127273
2,V,EMSC,2,42,2.000000,EMSC,A2_noPostSNV,svm,0.375000,0.305556,0.272727
2,V,EMSC,2,42,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.375000,0.388889,0.272727
2,V,Detrend,2,42,2.000000,Detrend,A2_noPostSNV,svm,0.500000,0.400000,0.407407
2,V,Detrend,2,42,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.250000,0.277778,0.127273
2,V,USP,3,42,3.000000,none,A_postSNV,svm,0.250000,0.158730,0.058824
2,V,USP,3,42,3.000000,none,A_postSNV,rbf_svm,0.250000,0.214286,0.058824
2,V,SNV,3,42,3.000000,SNV,A2_noPostSNV,svm,0.250000,0.177778,0.127273
2,V,SNV,3,42,3.000000,SNV,A2_noPostSNV,rbf_svm,0.375000,0.333333,0.230769
2,V,SG1,3,42,3.000000,SG1,A2_noPostSNV,svm,0.250000,0.222222,0.111111
2,V,SG1,3,42,3.000000,SG1,A2_noPostSNV,rbf_svm,0.250000,0.166667,0.058824
2,V,EMSC,3,42,3.000000,EMSC,A2_noPostSNV,svm,0.250000,0.333333,0.111111
2,V,EMSC,3,42,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.375000,0.333333,0.230769
2,V,Detrend,3,42,3.000000,Detrend,A2_noPostSNV,svm,0.250000,0.333333,0.111111
2,V,Detrend,3,42,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.375000,0.333333,0.230769
2,V,USP,4,42,4.000000,none,A_postSNV,svm,0.500000,0.500000,0.407407
2,V,USP,4,42,4.000000,none,A_postSNV,rbf_svm,0.125000,0.083333,0.000000
2,V,SNV,4,42,4.000000,SNV,A2_noPostSNV,svm,0.500000,0.444444,0.407407
2,V,SNV,4,42,4.000000,SNV,A2_noPostSNV,rbf_svm,0.375000,0.444444,0.230769
2,V,SG1,4,42,4.000000,SG1,A2_noPostSNV,svm,0.625000,0.611111,0.555556
2,V,SG1,4,42,4.000000,SG1,A2_noPostSNV,rbf_svm,0.375000,0.388889,0.230769
2,V,EMSC,4,42,4.000000,EMSC,A2_noPostSNV,svm,0.500000,0.411111,0.396226
2,V,EMSC,4,42,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.375000,0.444444,0.230769
2,V,Detrend,4,42,4.000000,Detrend,A2_noPostSNV,svm,0.500000,0.472222,0.396226
2,V,Detrend,4,42,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.375000,0.444444,0.230769
2,V,USP,5,43,0.000000,none,A_postSNV,svm,0.444444,0.289683,0.307692
2,V,USP,5,43,0.000000,none,A_postSNV,rbf_svm,0.333333,0.263889,0.156250
2,V,SNV,5,43,0.000000,SNV,A2_noPostSNV,svm,0.555556,0.472222,0.470588
2,V,SNV,5,43,0.000000,SNV,A2_noPostSNV,rbf_svm,0.333333,0.333333,0.194030
2,V,SG1,5,43,0.000000,SG1,A2_noPostSNV,svm,0.444444,0.388889,0.347826
2,V,SG1,5,43,0.000000,SG1,A2_noPostSNV,rbf_svm,0.222222,0.166667,0.073529
2,V,EMSC,5,43,0.000000,EMSC,A2_noPostSNV,svm,0.555556,0.466667,0.470588
2,V,EMSC,5,43,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.222222,0.166667,0.073529
2,V,Detrend,5,43,0.000000,Detrend,A2_noPostSNV,svm,0.333333,0.277778,0.217391
2,V,Detrend,5,43,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.222222,0.166667,0.073529
2,V,USP,6,43,1.000000,none,A_postSNV,svm,0.444444,0.427778,0.338235
2,V,USP,6,43,1.000000,none,A_postSNV,rbf_svm,0.111111,0.041667,-0.028571
2,V,SNV,6,43,1.000000,SNV,A2_noPostSNV,svm,0.333333,0.277778,0.205882
2,V,SNV,6,43,1.000000,SNV,A2_noPostSNV,rbf_svm,0.555556,0.444444,0.470588
2,V,SG1,6,43,1.000000,SG1,A2_noPostSNV,svm,0.333333,0.288889,0.205882
2,V,SG1,6,43,1.000000,SG1,A2_noPostSNV,rbf_svm,0.555556,0.444444,0.470588
2,V,EMSC,6,43,1.000000,EMSC,A2_noPostSNV,svm,0.555556,0.388889,0.454545
2,V,EMSC,6,43,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.555556,0.444444,0.470588
2,V,Detrend,6,43,1.000000,Detrend,A2_noPostSNV,svm,0.333333,0.288889,0.205882
2,V,Detrend,6,43,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.555556,0.444444,0.470588
